"","Label","X.1","X","Species","Treatment","Number","Sample","Recovered","NOTES","Airbrush_Date","Airbrush_volume","Airbrush_Initials","Aliquot_Date","Aliquot_Initials","Chl_box","Host_PTAC_box","Sym_PTAC_box","Sym_density_box","Ash_Bag","Skeleton_Dry_Date","Skeleton_Dry_Initials","Row.names","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"539","OFAV_PP_364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.000223,173.125,0.83,214.624,-80.322,0.241,"C2","CH"
"540","OFAV_PP_364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.0003357,166.404,0,205.299,30.069,0.364,"C2","W"
"541","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",23,0.125,167.276,0,232,0,0,"C4","A"
"542","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",22,0.0002507,110.334,0.333,185.526,4.428,0.273,"C4","CW"
"543","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",15,0.0003346,180.417,1.313,214.333,-0.576,0.364,"C3","W"
"544","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",3,0.0004503,165.309,0,225.333,0.641,0.491,"C1","W"
"545","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",10,0.0002398,145.558,2.332,200.667,14.621,0.261,"C2","CW"
"546","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",11,0.115,173.113,0,235,0,0,"C2","A"
"547","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",25,0.0002893,163.749,0.081,216.113,-74.467,0.315,"C5","H"
"548","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",19,0.0003589,156.933,0.333,231,-91.073,0.391,"C4","H"
"549","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",9,0.000395,186.637,0.333,223.355,7.337,0.43,"C2","W"
"550","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",20,0.0002373,122.935,1.073,208.686,-87.969,0.258,"C4","CH"
"551","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",14,0.0001979,134.537,0.653,183.667,-49.135,0.216,"C3","CH"
"552","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",1,0.0004034,173.942,98.228,235,-89.045,0.44,"C1","H"
"553","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",8,0.0002122,107.322,0.218,181.667,-75.303,0.231,"C2","CH"
"554","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",6,0.069,161.567,0,240,0,0,"C1","CA"
"555","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",2,0.0002491,142.022,91.514,196.941,-89.613,0.271,"C1","CH"
"556","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",21,0.0004604,173.552,0,230.333,-0.105,0.502,"C4","W"
"557","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",27,0.0004285,170.532,0.194,213.339,5.968,0.467,"C5","W"
"558","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",16,0.0002004,140.321,0.42,196.165,0.963,0.218,"C3","CW"
"559","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",12,0.051,150.784,0,231,0,0,"C2","CA"
"560","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",29,0.114,174.423,0,233,0,0,"C5","A"
"561","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",7,0.000296,166.247,0.102,217.273,-63.726,0.323,"C2","H"
"562","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",28,0.0002449,143.796,0.333,203.917,6.514,0.266,"C5","CW"
"563","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",24,0.061,143.465,0,230,0,0,"C4","CA"
"564","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",4,0.0002608,158.577,103.246,201.163,7.033,0.284,"C1","CW"
"565","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",26,0.0001946,148.914,0.333,197.382,-81.027,0.211,"C5","CH"
"566","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",5,0.163,180.098,0,240,0,0,"C1","A"
"567","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",17,0.079,176.301,0,226,0,0,"C3","A"
"568","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",13,0.0002323,157.622,0.756,221.489,-70.123,0.253,"C3","H"
"569","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",30,0.052,159.956,0,233,0,0,"C5","CA"
"570","OFAV_PP_365",17,17,"OFAV","PP","10","365","p","","3/7/22","34","DM TC","3/7/22","?","4","1","2","3","C","4/15/22","TL",18,0.042,165.721,0,226,0,0,"C3","CA"
"571","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",26,0.0001565,115.269,80.425,159.667,-95.774,0.167,"C5","CH"
"572","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",19,0.0003157,153.757,0.333,199.333,-89.05,0.338,"C4","H"
"573","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",25,0.0003122,131.182,71.679,181.911,-98.039,0.333,"C5","H"
"574","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",23,0.109,170.733,0,217,0,0,"C4","A"
"575","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",21,0.00036,161.073,0.756,213.62,4.165,0.385,"C4","W"
"576","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",20,0.0001357,123.359,1.083,188.755,-84.806,0.144,"C4","CH"
"577","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",14,0.0002426,137.781,0.333,195.077,-89.588,0.259,"C3","CH"
"578","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",9,0.0003409,176.853,0.931,220.057,11.195,0.365,"C2","W"
"579","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",3,0.000347,142.045,0.881,176.213,17.251,0.371,"C1","W"
"580","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",5,0.122,167.765,0,224,0,0,"C1","A"
"581","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",13,0.0003609,156.939,95.386,196,-89.17,0.386,"C3","H"
"582","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",4,0.0002009,140.994,0.333,186.116,2.49,0.215,"C1","CW"
"583","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",22,0.0001104,115.809,1,157.333,2.726,0.118,"C4","CW"
"584","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",24,0.022,142.244,0,213,0,0,"C4","CA"
"585","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",6,0.047,151.644,0,216,0,0,"C1","CA"
"586","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",1,0.0003626,173.092,95.21,205,-91.377,0.388,"C1","H"
"587","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",30,0.025,122.12,0,194,0,0,"C5","CA"
"588","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",17,0.146,184.729,0,220,0,0,"C3","A"
"589","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",27,0.0002496,121.503,0.484,162.333,15.009,0.266,"C5","W"
"590","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",8,0.000173,141.214,0.345,205.333,-102.216,0.185,"C2","CH"
"591","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",28,0.0001035,90.322,0.554,147.667,4.844,0.11,"C5","CW"
"592","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",10,0.0001791,155.219,1.801,186.38,4.485,0.191,"C2","CW"
"593","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",18,0.056,162.682,0,219,0,0,"C3","CA"
"594","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",2,0.0002009,119.465,0.339,182,-106.699,0.214,"C1","CH"
"595","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",7,0.0003261,162.848,0.762,219.333,-109.695,0.349,"C2","H"
"596","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",29,0.087,146.649,0,210,0,0,"C5","A"
"597","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",11,0.092,184.381,0,229,0,0,"C2","A"
"598","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",12,0.038,167.707,0,223,0,0,"C2","CA"
"599","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",15,0.0003548,168.356,0.399,210.873,9.046,0.38,"C3","W"
"600","OFAV_PP_366",18,18,"OFAV","PP","11","366","p","","3/22/22","17","WD","3/22/22","WD","4","1","2","3","C","4/15/22","TL",16,0.0002452,147.664,1.116,210.725,4.086,0.262,"C3","CW"
"601","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",6,0.046,176.048,0,238,0,0,"C1","CA"
"602","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",7,0.000318,165.316,0,213.583,-90.895,0.349,"C2","H"
"603","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",14,0.0001875,191.98,139.667,224.547,-83.911,0.206,"C3","CH"
"604","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",19,0.0003419,198.809,117.022,228.805,-101.31,0.375,"C4","H"
"605","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",3,0.0004163,179.819,0.437,224.849,9.968,0.457,"C1","W"
"606","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",1,0.000299,202.213,58.336,234.044,-94.289,0.328,"C1","H"
"607","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",5,0.111,189.724,0,241,0,0,"C1","A"
"608","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",29,0.164,195.54,0,234,0,0,"C5","A"
"609","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",24,0.051,159.67,0,238,0,0,"C4","CA"
"610","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",17,0.156,203.266,0,244,0,0,"C3","A"
"611","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",25,0.0003898,202.918,0.341,232.524,-74.724,0.428,"C5","H"
"612","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",12,0.045,165.679,0,230,0,0,"C2","CA"
"613","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",13,0.0002915,199.369,132.489,222.43,-85.115,0.32,"C3","H"
"614","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",9,0.0003518,176.668,0.317,223.781,17.668,0.386,"C2","W"
"615","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",22,0.0002048,139.525,1.216,205.223,5.572,0.225,"C4","CW"
"616","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",4,0.0002205,164.098,0.583,224.178,7.125,0.242,"C1","CW"
"617","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",26,0.0001916,190.087,0.333,221.284,-75.483,0.21,"C5","CH"
"618","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",27,0.0005203,188.051,0.869,220.452,11.56,0.571,"C5","W"
"619","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",15,0.0005079,187.782,0.483,233.004,16.753,0.558,"C3","W"
"620","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",18,0.052,194.785,0,244,0,0,"C3","CA"
"621","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",30,0.06,189.655,0,232,0,0,"C5","CA"
"622","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",8,0.0002197,154.264,38.212,211.325,-94.548,0.241,"C2","CH"
"623","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",20,0.0002065,123.099,0.333,184.655,-87.241,0.227,"C4","CH"
"624","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",21,0.0004716,170.982,0.333,231.667,0,0.518,"C4","W"
"625","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",16,0.0002503,196.107,0.783,225.418,15.555,0.275,"C3","CW"
"626","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",23,0.132,173.048,0,238,0,0,"C4","A"
"627","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",2,0.0001767,152.936,89.352,198.225,-89.193,0.194,"C1","CH"
"628","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",10,0.0002048,157.376,0.134,206.472,20.638,0.224,"C2","CW"
"629","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",28,0.0002874,177.331,1.251,219.076,9.951,0.316,"C5","CW"
"630","OFAV_PP_367",19,19,"OFAV","PP","12","367","p","","3/9/22","20","WD","3/9/22","WD","4","1","2","3","C","4/15/22","TL",11,0.074,175.158,0,231,-116.398,0.417,"C2","A"
"631","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",27,0.0003539,134.439,0.583,201.372,5.389,0.388,"C5","W"
"632","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",17,0.09,158.875,0,227,0,0,"C3","A"
"633","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",10,0.0001881,144.438,0.42,200.121,14.589,0.206,"C2","CW"
"634","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",29,0.103,133.402,0,220,0,0,"C5","A"
"635","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",22,0.0002279,123.783,1,207.845,16.98,0.249,"C4","CW"
"636","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",28,0.0002147,123.871,0.573,198.667,14.359,0.235,"C5","CW"
"637","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",20,0.000213,117.51,0.667,189.667,-90,0.233,"C4","CH"
"638","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",16,0.0001915,140.621,0.272,213.631,12.043,0.209,"C3","CW"
"639","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",21,0.0004028,143.733,59.549,225.087,12.375,0.442,"C4","W"
"640","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",11,0.1,154.188,0,224,0,0,"C2","A"
"641","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",1,0.0003639,159.486,78.6,199.192,-95.763,0.399,"C1","H"
"642","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",15,0.0003116,156.338,0.2,206.198,10.141,0.341,"C3","W"
"643","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",26,0.0002346,111.43,0.579,196.883,-99.395,0.257,"C5","CH"
"644","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",8,0.0002288,125.721,0.173,200.412,-83.108,0.25,"C2","CH"
"645","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",12,0.047,148.25,0,224,0,0,"C2","CA"
"646","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",6,0.044,140.008,0,212,0,0,"C1","CA"
"647","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",2,0.0002221,143.006,2.006,193.236,-102.995,0.243,"C1","CH"
"648","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",5,0.108,142.777,0,214,0,0,"C1","A"
"649","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",18,0.038,155.684,0,227,0,0,"C3","CA"
"650","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",19,0.0003174,161.845,0.643,206.562,-99.956,0.348,"C4","H"
"651","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",13,0.0003498,166.37,0.856,209.483,-92.862,0.383,"C3","H"
"652","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",14,0.0001898,139.579,0.509,214.579,-93.013,0.208,"C3","CH"
"653","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",7,0.0003232,147.668,81.751,208.479,-84.685,0.354,"C2","H"
"654","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",9,0.0003456,148.946,0.391,212.659,6.203,0.379,"C2","W"
"655","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",30,0.051,130.272,0,219,0,0,"C5","CA"
"656","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",4,0.0002031,145.398,0,190.814,0.939,0.222,"C1","CW"
"657","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",25,0.0003373,128.831,70.411,195.911,-87.461,0.37,"C5","H"
"658","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",3,0.0003896,154.564,0.542,199.049,-4.399,0.427,"C1","W"
"659","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",23,0.097,141.138,0,228,0,0,"C4","A"
"660","OFAV_PP_368",20,20,"OFAV","PP","13","368","p","","3/30/22","33","DM TC","3/30/22","DM TC","4","1","2","3","B","4/21/22","TL",24,0.051,135.945,0,228,0,0,"C4","CA"
"661","OFAV_PP_369",21,21,"OFAV","PP","14","369","p","","3/29/22","23","WD","3/29/22","WD","4","1","2","3","B","4/15/22","TL",18,0.041,178.379,0,242,0,0,"C3","CA"
"662","OFAV_PP_369",21,21,"OFAV","PP","14","369","p","","3/29/22","23","WD","3/29/22","WD","4","1","2","3","B","4/15/22","TL",26,0.0002513,126.31,0,200.561,-92.764,0.27,"C5","CH"
"663","OFAV_PP_369",21,21,"OFAV","PP","14","369","p","","3/29/22","23","WD","3/29/22","WD","4","1","2","3","B","4/15/22","TL",17,0.104,169.518,0,242,0,0,"C3","A"
"664","OFAV_PP_369",21,21,"OFAV","PP","14","369","p","","3/29/22","23","WD","3/29/22","WD","4","1","2","3","B","4/15/22","TL",25,0.0004465,160.779,0.333,215.671,-85.107,0.479,"C5","H"
"665","OFAV_PP_369",21,21,"OFAV","PP","14","369","p","","3/29/22","23","WD","3/29/22","WD","4","1","2","3","B","4/15/22","TL",13,0.0004094,164.79,1.177,223.531,-73.556,0.44,"C3","H"
"666","OFAV_PP_369",21,21,"OFAV","PP","14","369","p","","3/29/22","23","WD","3/29/22","WD","4","1","2","3","B","4/15/22","TL",27,0.0003179,152.482,0.228,217.766,3.128,0.341,"C5","W"
"667","OFAV_PP_369",21,21,"OFAV","PP","14","369","p","","3/29/22","23","WD","3/29/22","WD","4","1","2","3","B","4/15/22","TL",4,0.0001822,175.371,0.362,208.764,10.989,0.195,"C1","CW"
"668","OFAV_PP_369",21,21,"OFAV","PP","14","369","p","","3/29/22","23","WD","3/29/22","WD","4","1","2","3","B","4/15/22","TL",16,0.0001779,176.357,0.996,217.478,5.599,0.191,"C3","CW"
